Player,Game,Date,Age,Team,Home,Opposition,Win,Difference,GS,Minutes Played,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
Shaq,1,11/6/1992,20.6708,ORL,1,MIA,1,10,1,32,4,8,0.5,0,0,,4,7,0.571,5,13,18,2,1,3,8,6,12,8.3
Shaq,2,11/7/1992,20.6735,ORL,0,WSB,1,5,1,40,8,16,0.5,0,0,,6,11,0.545,5,10,15,1,0,4,4,5,22,16
Shaq,3,11/10/1992,20.6817,ORL,1,CHH,0,-4,1,34,15,25,0.6,0,0,,5,8,0.625,4,9,13,1,1,3,4,4,35,26
Shaq,4,11/12/1992,20.6872,ORL,1,WSB,1,27,1,36,12,19,0.632,0,0,,7,12,0.583,9,12,21,1,0,4,6,4,31,26.3
Shaq,5,11/14/1992,20.6927,ORL,0,NJN,0,-11,1,35,9,16,0.563,0,0,,11,16,0.688,5,10,15,1,1,3,2,4,29,26.1
Shaq,6,11/18/1992,20.7036,ORL,0,PHI,1,10,1,34,12,19,0.632,0,0,,5,11,0.455,7,12,19,1,1,3,3,5,29,25.4
Shaq,7,11/19/1992,20.7064,ORL,1,GSW,1,24,1,41,8,15,0.533,0,0,,13,18,0.722,5,11,16,3,2,3,4,3,29,27.5
Shaq,8,11/21/1992,20.7118,ORL,0,NYK,0,-15,1,44,7,18,0.389,0,0,,4,11,0.364,3,14,17,2,1,3,7,4,18,7.6
Shaq,9,11/25/1992,20.7228,ORL,1,HOU,1,13,1,42,6,12,0.5,0,0,,0,0,,1,12,13,2,1,3,2,3,12,11.6
Shaq,10,11/27/1992,20.7283,ORL,0,IND,1,14,1,30,7,10,0.7,0,0,,7,13,0.538,3,8,11,1,1,4,4,4,21,17.8
Shaq,11,11/28/1992,20.731,ORL,1,CLE,1,2,1,40,10,19,0.526,0,0,,2,6,0.333,7,7,14,1,0,3,7,3,22,12.7
Shaq,12,12/1/1992,20.7392,ORL,0,SEA,0,-14,1,36,4,11,0.364,0,0,,1,7,0.143,4,7,11,1,0,4,4,4,9,3.3
Shaq,13,12/3/1992,20.7447,ORL,0,LAC,0,-18,1,34,10,22,0.455,0,0,,6,9,0.667,4,5,9,2,5,4,3,5,26,21.9
Shaq,14,12/5/1992,20.7502,ORL,0,GSW,0,-15,1,37,5,18,0.278,0,0,,7,12,0.583,7,10,17,0,0,6,1,5,17,13.5
Shaq,15,12/8/1992,20.7584,ORL,1,BOS,0,-15,1,44,10,19,0.526,0,0,,6,11,0.545,4,11,15,4,1,4,3,2,26,23.6
Shaq,16,12/9/1992,20.7611,ORL,0,DET,0,-5,1,41,7,16,0.438,0,0,,3,10,0.3,4,7,11,0,0,5,3,6,17,8.8
Shaq,17,12/11/1992,20.7666,ORL,1,PHO,0,-1,1,38,10,18,0.556,0,0,,6,10,0.6,6,11,17,0,2,4,5,3,26,21.9
Shaq,18,12/15/1992,20.7775,ORL,1,PHI,1,12,1,29,6,9,0.667,0,0,,8,11,0.727,3,11,14,1,0,6,5,4,20,18.6
Shaq,19,12/17/1992,20.783,ORL,1,SAC,1,21,1,37,9,14,0.643,0,0,,4,7,0.571,6,14,20,2,0,7,5,4,22,22.7
Shaq,20,12/19/1992,20.7885,ORL,0,ATL,1,41,1,34,7,11,0.636,0,0,,1,1,1,1,4,5,5,1,5,3,3,15,15.8
Shaq,21,12/22/1992,20.7967,ORL,1,UTA,1,3,1,42,12,18,0.667,0,0,,4,10,0.4,5,14,19,3,0,5,5,4,28,24.5
Shaq,22,12/26/1992,20.8077,ORL,0,MIA,0,-6,1,36,6,15,0.4,0,1,0,6,9,0.667,3,8,11,2,0,3,3,5,18,11.7
Shaq,23,12/28/1992,20.8131,ORL,1,MIL,1,16,1,38,9,15,0.6,0,0,,3,4,0.75,6,8,14,2,1,5,3,3,21,22
Shaq,24,12/30/1992,20.8186,ORL,1,LAL,0,-3,1,44,7,11,0.636,0,0,,9,11,0.818,7,16,23,2,0,0,7,3,23,20.2
Shaq,25,1/2/1993,20.8268,ORL,1,DET,0,-1,1,44,11,22,0.5,0,0,,7,12,0.583,5,10,15,1,1,3,7,3,29,18.1
Shaq,26,1/5/1993,20.835,ORL,1,NJN,0,-3,1,38,12,19,0.632,0,0,,5,11,0.455,6,6,12,0,0,5,1,6,29,24.2
Shaq,27,1/8/1993,20.8433,ORL,1,NYK,1,1,1,34,10,17,0.588,0,0,,2,4,0.5,1,12,13,3,0,5,1,5,22,20.2
Shaq,28,1/9/1993,20.846,ORL,1,IND,0,-16,1,44,11,20,0.55,0,0,,8,13,0.615,5,15,20,0,0,8,2,3,30,28.8
Shaq,29,1/12/1993,20.8542,ORL,1,CHI,0,-16,1,41,8,10,0.8,0,0,,3,8,0.375,6,5,11,5,0,0,8,2,19,13.6
Shaq,30,1/15/1993,20.8624,ORL,0,BOS,1,19,1,40,7,15,0.467,0,1,0,8,9,0.889,1,11,12,2,0,4,2,3,22,18.9
Shaq,31,1/16/1993,20.8652,ORL,0,CHI,1,4,1,50,11,18,0.611,0,0,,7,12,0.583,9,15,24,2,1,5,6,2,29,28.7
Shaq,32,1/18/1993,20.8706,ORL,0,PHI,0,-6,1,48,16,24,0.667,0,0,,6,7,0.857,8,8,16,3,2,8,9,5,38,33.9
Shaq,33,1/22/1993,20.8816,ORL,1,MIA,0,-6,1,24,6,8,0.75,0,0,,3,6,0.5,4,7,11,0,3,5,2,5,15,18
Shaq,34,1/23/1993,20.8843,ORL,1,DAL,1,21,1,40,14,16,0.875,0,0,,10,14,0.714,4,9,13,2,0,7,3,0,38,39.6
Shaq,35,1/26/1993,20.8925,ORL,1,ATL,1,14,1,32,10,18,0.556,0,0,,6,9,0.667,5,7,12,3,1,2,2,5,26,22.3
Shaq,36,1/28/1993,20.898,ORL,0,CLE,0,-14,1,34,9,13,0.692,0,0,,7,10,0.7,2,5,7,0,0,1,1,5,25,18.9
Shaq,37,1/29/1993,20.9008,ORL,1,BOS,0,-11,1,40,10,13,0.769,0,0,,6,7,0.857,3,10,13,2,0,2,6,6,26,20
Shaq,38,2/1/1993,20.909,ORL,0,SAC,1,4,1,36,5,13,0.385,0,0,,8,15,0.533,2,4,6,1,0,4,2,6,18,9.8
Shaq,39,2/2/1993,20.9117,ORL,0,LAL,1,13,1,32,13,17,0.765,0,0,,5,9,0.556,3,11,14,1,1,2,1,5,31,28.2
Shaq,40,2/5/1993,20.9199,ORL,0,POR,1,8,1,39,10,15,0.667,0,0,,2,4,0.5,3,8,11,3,0,3,6,4,22,15.8
Shaq,41,2/7/1993,20.9254,ORL,0,PHO,0,-16,1,29,9,14,0.643,0,0,,2,3,0.667,2,3,5,1,1,2,5,6,20,11.4
Shaq,42,2/8/1993,20.9281,ORL,0,UTA,0,-12,1,38,8,17,0.471,0,0,,6,8,0.75,4,7,11,1,2,4,4,4,22,17.3
Shaq,43,2/10/1993,20.9336,ORL,1,CLE,1,9,1,38,8,18,0.444,0,0,,3,8,0.375,5,9,14,2,1,1,4,3,19,11.7
Shaq,44,2/11/1993,20.9363,ORL,0,CHH,0,-9,1,34,11,18,0.611,0,0,,7,10,0.7,10,5,15,2,1,4,4,5,29,27.3
Shaq,45,2/14/1993,20.9446,ORL,1,NYK,1,2,1,47,8,25,0.32,0,0,,5,10,0.5,9,10,19,0,2,9,4,5,21,16.3
Shaq,46,2/16/1993,20.95,ORL,0,DET,0,-4,1,49,19,25,0.76,0,0,,8,16,0.5,3,18,21,3,0,5,6,5,46,38
Shaq,47,2/17/1993,20.9528,ORL,1,DEN,1,12,1,42,10,17,0.588,0,0,,4,7,0.571,7,11,18,2,1,5,5,4,24,22.4
Shaq,48,2/23/1993,20.9692,ORL,1,POR,1,18,1,37,9,12,0.75,0,0,,10,16,0.625,2,12,14,2,0,5,5,3,28,24.5
Shaq,49,2/25/1993,20.9747,ORL,1,CHI,0,-2,1,44,12,20,0.6,0,0,,6,12,0.5,7,12,19,1,1,0,3,1,30,25.2
Shaq,50,2/26/1993,20.9774,ORL,0,WSB,1,1,1,42,12,15,0.8,0,0,,4,5,0.8,0,11,11,1,1,3,2,2,28,26.2
Shaq,51,2/28/1993,20.9829,ORL,1,SAS,0,-4,1,34,8,18,0.444,0,0,,3,5,0.6,2,11,13,2,0,3,3,4,19,12.4
Shaq,52,3/2/1993,20.9884,ORL,1,MIN,1,19,1,37,10,19,0.526,0,0,,5,9,0.556,9,7,16,1,1,2,2,4,25,22
Shaq,53,3/4/1993,20.9938,ORL,0,NJN,0,-19,1,32,6,10,0.6,0,0,,6,8,0.75,2,9,11,0,1,8,5,5,18,16.3
Shaq,54,3/5/1993,20.9966,ORL,0,MIL,0,-18,1,38,7,13,0.538,0,0,,4,8,0.5,2,8,10,2,1,3,3,4,18,13.8
Shaq,55,3/7/1993,21.0027,ORL,1,LAC,1,17,1,42,9,19,0.474,0,0,,5,8,0.625,3,12,15,6,0,3,1,3,23,21.9
Shaq,56,3/8/1993,21.0055,ORL,0,NYK,0,-2,1,35,8,23,0.348,0,0,,7,8,0.875,3,6,9,2,0,2,2,6,23,12
Shaq,57,3/10/1993,21.011,ORL,1,IND,1,13,1,44,8,16,0.5,0,0,,10,14,0.714,1,10,11,3,0,2,4,3,26,18.4
Shaq,58,3/12/1993,21.0164,ORL,0,ATL,0,-18,1,42,7,20,0.35,0,0,,8,12,0.667,4,9,13,0,1,1,4,3,22,11.2
Shaq,59,3/14/1993,21.0219,ORL,1,SEA,0,-8,1,41,10,13,0.769,0,0,,9,14,0.643,1,7,8,2,1,4,1,4,29,27.3
Shaq,60,3/16/1993,21.0274,ORL,0,HOU,0,-1,1,46,5,11,0.455,0,0,,6,9,0.667,3,14,17,1,2,2,5,4,16,12.9
Shaq,61,3/17/1993,21.0301,ORL,0,DAL,0,-6,1,38,7,12,0.583,0,0,,7,13,0.538,3,9,12,4,1,3,2,4,21,20.1
Shaq,62,3/19/1993,21.0356,ORL,0,SAS,0,-3,1,32,7,11,0.636,0,0,,1,5,0.2,3,10,13,1,1,2,8,5,15,6.7
Shaq,63,3/20/1993,21.0383,ORL,0,DEN,1,6,1,29,7,12,0.583,0,0,,8,9,0.889,4,5,9,2,0,2,2,5,22,19.1
Shaq,64,3/23/1993,21.0465,ORL,1,MIA,1,14,1,38,13,18,0.722,0,0,,2,5,0.4,1,9,10,3,0,2,1,3,28,24.1
Shaq,65,3/26/1993,21.0548,ORL,0,CHI,0,-21,1,31,8,11,0.727,0,0,,4,12,0.333,2,5,7,1,0,2,2,3,20,14.1
Shaq,66,3/27/1993,21.0575,ORL,1,NJN,1,14,1,37,12,17,0.706,0,0,,3,5,0.6,6,11,17,2,5,3,3,5,27,30.1
Shaq,67,3/30/1993,21.0657,ORL,1,DET,1,14,1,38,2,11,0.182,0,0,,3,8,0.375,5,7,12,1,0,0,3,5,7,-0.6
Shaq,68,4/2/1993,21.0739,ORL,0,IND,0,-16,1,38,10,17,0.588,0,0,,8,13,0.615,7,12,19,1,1,1,2,4,28,25.4
Shaq,69,4/4/1993,21.0794,ORL,0,MIA,0,-18,1,39,6,11,0.545,0,0,,6,7,0.857,2,8,10,2,1,5,6,4,18,14.4
Shaq,70,4/6/1993,21.0849,ORL,1,PHI,1,26,1,35,17,23,0.739,0,0,,1,2,0.5,4,12,16,5,1,3,2,2,35,35.5
Shaq,71,4/7/1993,21.0876,ORL,0,CHH,1,13,1,38,12,21,0.571,0,0,,5,10,0.5,3,7,10,2,0,3,5,5,29,17.8
Shaq,72,4/9/1993,21.0931,ORL,0,MIN,1,3,1,39,13,19,0.684,0,0,,3,4,0.75,1,8,9,3,0,6,2,2,29,27.1
Shaq,73,4/10/1993,21.0958,ORL,0,MIL,0,-11,1,33,8,17,0.471,0,0,,4,8,0.5,4,12,16,1,0,1,8,5,20,7.5
Shaq,74,4/13/1993,21.104,ORL,1,MIL,1,19,1,35,6,14,0.429,0,0,,3,7,0.429,7,9,16,4,0,7,2,3,15,18.1
Shaq,75,4/15/1993,21.1095,ORL,0,PHI,0,-16,1,37,9,20,0.45,0,0,,3,6,0.5,5,6,11,1,1,4,4,3,21,14
Shaq,76,4/16/1993,21.1123,ORL,0,CLE,0,-3,1,39,11,21,0.524,0,0,,2,5,0.4,8,10,18,3,0,3,5,6,24,17.9
Shaq,77,4/18/1993,21.1177,ORL,1,BOS,1,9,1,42,8,20,0.4,0,0,,4,5,0.8,5,16,21,2,1,1,2,5,20,16.2
Shaq,78,4/20/1993,21.1232,ORL,1,WSB,1,19,1,41,8,13,0.615,0,0,,4,8,0.5,7,18,25,6,0,4,6,3,20,22.6
Shaq,79,4/21/1993,21.1259,ORL,0,BOS,0,-28,1,34,7,14,0.5,0,0,,6,8,0.75,1,9,10,2,1,2,2,2,20,16.6
Shaq,80,4/23/1993,21.1314,ORL,0,NJN,1,3,1,34,3,11,0.273,0,0,,4,5,0.8,2,3,5,1,1,5,1,5,10,7.6
Shaq,81,4/24/1993,21.1342,ORL,1,ATL,1,19,1,39,12,16,0.75,0,0,,7,11,0.636,2,16,18,3,1,1,7,3,31,24.8
Shaq,82,11/5/1993,21.668,ORL,0,MIA,1,20,1,31,17,24,0.708,0,0,,8,13,0.615,4,8,12,1,1,1,1,4,42,35
Shaq,83,11/6/1993,21.6708,ORL,1,PHI,1,25,1,33,16,22,0.727,0,0,,4,6,0.667,4,3,7,1,1,5,2,4,36,31.5
Shaq,84,11/9/1993,21.679,ORL,1,IND,1,6,1,36,14,19,0.737,0,0,,9,16,0.563,4,5,9,2,0,4,4,5,37,29
Shaq,85,11/11/1993,21.6845,ORL,0,CHH,0,-33,1,28,6,15,0.4,0,0,,7,15,0.467,5,3,8,3,0,1,2,5,19,10.9
Shaq,86,11/12/1993,21.6872,ORL,1,MIA,0,-15,1,38,8,17,0.471,0,0,,5,10,0.5,1,6,7,4,1,4,4,5,21,13.4
Shaq,87,11/16/1993,21.6982,ORL,1,UTA,1,18,1,41,10,15,0.667,0,0,,3,3,1,2,8,10,5,0,4,4,2,23,21.8
Shaq,88,11/17/1993,21.7009,ORL,0,DET,0,-6,1,40,11,22,0.5,0,0,,3,6,0.5,3,10,13,1,1,2,4,4,25,15.4
Shaq,89,11/19/1993,21.7064,ORL,0,BOS,0,-9,1,39,18,26,0.692,0,0,,5,7,0.714,4,6,10,1,0,2,5,1,41,30.5
Shaq,90,11/20/1993,21.7091,ORL,0,NJN,1,2,1,36,12,19,0.632,0,0,,0,1,0,10,18,28,3,1,15,3,4,24,36.5
Shaq,91,11/23/1993,21.7173,ORL,1,GSW,1,13,1,33,12,19,0.632,0,0,,4,6,0.667,2,5,7,2,1,1,2,4,28,21.1
Shaq,92,11/27/1993,21.7283,ORL,0,WSB,0,-2,1,41,10,23,0.435,0,0,,3,5,0.6,2,9,11,1,0,1,2,4,23,12
Shaq,93,12/1/1993,21.7392,ORL,1,POR,1,8,1,38,10,14,0.714,0,0,,6,10,0.6,3,8,11,0,1,1,2,2,26,22
Shaq,94,12/3/1993,21.7447,ORL,1,SAS,0,-10,1,43,9,17,0.529,0,0,,3,6,0.5,5,14,19,1,1,3,4,3,21,17.8
Shaq,95,12/4/1993,21.7474,ORL,0,CLE,1,4,1,41,8,14,0.571,0,0,,7,17,0.412,6,9,15,2,2,5,1,4,23,23.6
Shaq,96,12/7/1993,21.7556,ORL,1,DET,1,2,1,39,10,16,0.625,0,0,,7,19,0.368,5,11,16,4,0,1,2,3,27,22.1
Shaq,97,12/9/1993,21.7611,ORL,0,IND,0,-6,1,45,17,25,0.68,0,0,,15,18,0.833,3,8,11,3,2,0,2,3,49,42.5
Shaq,98,12/10/1993,21.7639,ORL,1,BOS,1,15,1,42,12,18,0.667,0,0,,6,8,0.75,2,10,12,5,0,8,6,2,30,28.1
Shaq,99,12/12/1993,21.7693,ORL,0,POR,1,15,1,36,10,16,0.625,0,0,,3,9,0.333,4,7,11,1,1,3,3,4,23,17.5
Shaq,100,12/14/1993,21.7748,ORL,0,SEA,0,-24,1,31,6,10,0.6,0,0,,4,10,0.4,2,9,11,0,0,2,5,3,16,8.3
Shaq,101,12/15/1993,21.7775,ORL,0,LAC,0,-1,1,41,15,29,0.517,0,0,,1,2,0.5,5,9,14,0,1,2,1,1,31,23.5
Shaq,102,12/17/1993,21.783,ORL,0,PHO,1,3,1,43,12,22,0.545,0,0,,12,19,0.632,6,9,15,4,0,5,3,4,36,31.2
Shaq,103,12/19/1993,21.7885,ORL,0,SAC,1,6,1,45,12,21,0.571,0,0,,3,7,0.429,3,14,17,5,0,4,3,4,27,23.5
Shaq,104,12/21/1993,21.794,ORL,1,LAL,0,-7,1,43,12,17,0.706,0,0,,9,15,0.6,6,4,10,5,4,1,2,3,33,33.9
Shaq,105,12/23/1993,21.7995,ORL,1,NJN,1,10,1,37,13,18,0.722,0,0,,8,13,0.615,5,10,15,4,2,3,1,5,34,35
Shaq,106,12/25/1993,21.8049,ORL,0,CHI,0,-2,1,38,9,15,0.6,0,0,,2,7,0.286,4,7,11,2,1,1,2,4,20,15.5
Shaq,107,12/27/1993,21.8104,ORL,1,SAC,1,12,1,40,13,23,0.565,0,0,,6,12,0.5,8,9,17,2,0,1,3,3,32,24.9
Shaq,108,12/29/1993,21.8159,ORL,1,ATL,0,-2,1,31,8,14,0.571,0,0,,3,4,0.75,0,13,13,3,0,1,6,3,19,11.5
Shaq,109,12/30/1993,21.8186,ORL,0,MIA,1,8,1,39,12,18,0.667,0,0,,3,8,0.375,7,12,19,4,2,5,3,5,27,29
Shaq,110,1/4/1994,21.8323,ORL,0,NYK,0,-5,1,36,11,16,0.688,0,0,,4,11,0.364,2,3,5,3,0,1,3,5,26,16.5
Shaq,111,1/5/1994,21.835,ORL,1,CHI,1,15,1,43,10,17,0.588,0,0,,8,14,0.571,3,9,12,3,1,0,5,2,28,19.8
Shaq,112,1/8/1994,21.8433,ORL,1,WSB,1,11,1,45,12,22,0.545,0,0,,5,8,0.625,10,9,19,4,3,4,3,4,29,30.9
Shaq,113,1/10/1994,21.8487,ORL,1,HOU,1,15,1,39,13,19,0.684,0,0,,2,5,0.4,5,2,7,4,1,1,1,5,28,24.3
Shaq,114,1/12/1994,21.8542,ORL,1,CLE,0,-9,1,44,6,15,0.4,0,0,,10,14,0.714,5,4,9,2,1,6,1,5,22,20.6
Shaq,115,1/14/1994,21.8597,ORL,0,MIN,0,-4,1,31,11,22,0.5,0,0,,3,8,0.375,2,7,9,2,1,2,3,5,25,14.3
Shaq,116,1/15/1994,21.8624,ORL,0,MIL,1,8,1,46,13,16,0.813,0,0,,7,12,0.583,1,13,14,3,0,1,4,2,33,27.6
Shaq,117,1/17/1994,21.8679,ORL,0,CLE,0,-7,1,34,11,19,0.579,0,0,,9,11,0.818,2,8,10,4,0,0,2,5,31,23.9
Shaq,118,1/19/1994,21.8734,ORL,1,LAC,1,12,1,47,17,27,0.63,0,0,,6,11,0.545,8,11,19,1,0,4,3,2,40,34.5
Shaq,119,1/21/1994,21.8789,ORL,1,NYK,1,3,1,45,18,27,0.667,0,0,,1,7,0.143,8,9,17,5,0,5,2,4,37,34.6
Shaq,120,1/22/1994,21.8816,ORL,0,PHI,1,9,1,44,15,16,0.938,0,0,,3,13,0.231,4,1,5,3,0,4,5,4,33,25.2
Shaq,121,1/25/1994,21.8898,ORL,1,WSB,1,23,1,35,8,20,0.4,0,0,,6,10,0.6,3,9,12,2,1,7,1,2,22,19.9
Shaq,122,1/26/1994,21.8925,ORL,0,CHH,1,25,1,41,17,20,0.85,0,0,,2,4,0.5,2,7,9,6,0,1,1,4,36,33.8
Shaq,123,1/28/1994,21.898,ORL,1,MIA,0,-9,1,40,6,12,0.5,0,0,,9,12,0.75,6,5,11,2,0,5,5,4,21,17.8
Shaq,124,1/29/1994,21.9008,ORL,0,WSB,1,4,1,46,12,23,0.522,0,0,,3,10,0.3,4,5,9,0,2,2,3,3,27,16.4
Shaq,125,2/2/1994,21.9117,ORL,0,ATL,0,-19,1,39,9,14,0.643,0,0,,4,7,0.571,2,6,8,3,0,2,4,3,22,16.1
Shaq,126,2/4/1994,21.9172,ORL,1,MIL,0,-6,1,32,14,19,0.737,0,0,,1,8,0.125,5,5,10,2,2,3,5,6,29,21.6
Shaq,127,2/6/1994,21.9227,ORL,0,NYK,0,-18,1,44,7,16,0.438,0,0,,8,11,0.727,2,11,13,3,2,5,2,5,22,20.7
Shaq,128,2/9/1994,21.9309,ORL,1,ATL,1,17,1,43,14,20,0.7,0,0,,9,17,0.529,2,11,13,1,3,1,5,4,37,27.9
Shaq,129,2/15/1994,21.9473,ORL,1,BOS,1,10,1,43,14,27,0.519,0,0,,8,20,0.4,14,10,24,4,2,4,4,2,36,33.5
Shaq,130,2/18/1994,21.9555,ORL,1,SEA,1,31,1,41,16,19,0.842,0,0,,6,7,0.857,9,11,20,3,1,5,2,1,38,44.5
Shaq,131,2/20/1994,21.961,ORL,0,MIL,1,5,1,43,18,26,0.692,0,0,,2,6,0.333,6,8,14,2,1,2,2,3,38,32.6
Shaq,132,2/23/1994,21.9692,ORL,1,IND,1,4,1,36,11,20,0.55,0,0,,6,11,0.545,3,5,8,1,3,4,4,5,28,20.5
Shaq,133,2/25/1994,21.9747,ORL,1,NJN,1,12,1,44,9,24,0.375,0,0,,3,8,0.375,6,9,15,3,4,3,0,4,21,19.3
Shaq,134,2/27/1994,21.9802,ORL,1,CHH,1,11,1,39,9,16,0.563,0,0,,3,5,0.6,3,8,11,1,1,5,5,4,21,15.7
Shaq,135,3/1/1994,21.9856,ORL,0,HOU,0,-12,1,44,8,19,0.421,0,0,,3,12,0.25,5,8,13,2,1,2,1,2,19,13.2
Shaq,136,3/3/1994,21.9911,ORL,0,DAL,1,13,1,40,18,29,0.621,0,0,,7,12,0.583,10,6,16,1,0,1,3,2,43,34.3
Shaq,137,3/4/1994,21.9938,ORL,0,DEN,0,-9,1,41,9,23,0.391,0,0,,4,10,0.4,6,10,16,0,2,0,4,4,22,10.7
Shaq,138,3/6/1994,22,ORL,0,SAS,0,-8,1,39,11,20,0.55,0,0,,10,15,0.667,3,8,11,2,1,0,3,5,32,22.3
Shaq,139,3/8/1994,22.0055,ORL,1,DEN,1,7,1,39,10,19,0.526,0,0,,9,14,0.643,8,8,16,1,2,1,4,3,29,23.9
Shaq,140,3/9/1994,22.0082,ORL,0,PHI,1,16,1,35,14,21,0.667,0,0,,12,17,0.706,8,6,14,1,1,3,4,1,40,35.7
Shaq,141,3/11/1994,22.0137,ORL,1,PHI,1,7,1,46,12,19,0.632,0,0,,4,11,0.364,5,16,21,2,0,3,2,3,28,25.3
Shaq,142,3/13/1994,22.0192,ORL,1,PHO,0,-7,1,45,16,26,0.615,0,0,,7,12,0.583,2,12,14,6,2,3,0,2,39,37.7
Shaq,143,3/15/1994,22.0246,ORL,0,CHI,0,-10,1,39,10,18,0.556,0,0,,3,8,0.375,6,7,13,2,0,5,6,6,23,15.2
Shaq,144,3/16/1994,22.0274,ORL,1,DAL,1,2,1,41,11,24,0.458,0,0,,12,12,1,10,11,21,2,0,5,0,4,34,35.2
Shaq,145,3/18/1994,22.0329,ORL,1,CLE,1,17,1,40,16,21,0.762,0,0,,6,10,0.6,2,13,15,3,4,3,0,1,38,41.2
Shaq,146,3/20/1994,22.0383,ORL,0,LAL,0,-6,1,46,12,19,0.632,0,0,,5,10,0.5,4,12,16,5,0,1,3,0,29,26.1
Shaq,147,3/22/1994,22.0438,ORL,0,GSW,0,-1,1,41,12,19,0.632,0,0,,5,7,0.714,5,7,12,4,0,2,3,6,29,24.1
Shaq,148,3/23/1994,22.0465,ORL,0,UTA,1,5,1,39,7,11,0.636,0,0,,5,11,0.455,4,4,8,2,0,3,2,5,19,15.2
Shaq,149,3/27/1994,22.0575,ORL,1,NYK,0,-21,1,36,12,22,0.545,0,0,,6,15,0.4,8,8,16,3,1,1,4,5,30,21.6
Shaq,150,3/29/1994,22.063,ORL,1,WSB,1,19,1,40,11,16,0.688,0,0,,3,7,0.429,4,6,10,1,1,3,2,1,25,22.6
Shaq,151,4/1/1994,22.0712,ORL,0,NJN,1,2,1,31,7,13,0.538,0,0,,3,7,0.429,6,10,16,1,1,3,5,5,17,13.1
Shaq,152,4/2/1994,22.0739,ORL,0,IND,0,-15,1,43,13,20,0.65,0,0,,10,14,0.714,9,8,17,1,0,4,1,4,36,35.2
Shaq,153,4/8/1994,22.0903,ORL,1,DET,1,14,1,42,14,22,0.636,0,0,,12,12,1,6,10,16,3,0,3,3,1,40,38.2
Shaq,154,4/9/1994,22.0931,ORL,0,MIA,1,20,1,36,6,13,0.462,0,0,,5,7,0.714,2,6,8,2,1,2,4,4,17,10.9
Shaq,155,4/11/1994,22.0986,ORL,0,NYK,1,8,1,44,10,19,0.526,0,0,,3,8,0.375,4,7,11,3,1,3,2,5,23,17.8
Shaq,156,4/14/1994,22.1068,ORL,1,CHH,0,-4,1,45,15,23,0.652,0,1,0,7,17,0.412,6,10,16,2,1,3,0,4,37,33
Shaq,157,4/15/1994,22.1095,ORL,0,BOS,0,-3,1,53,18,32,0.563,0,0,,6,14,0.429,4,7,11,1,1,3,1,3,42,30.1
Shaq,158,4/17/1994,22.115,ORL,1,CHI,1,17,1,44,12,19,0.632,0,0,,8,9,0.889,7,7,14,2,1,2,2,4,32,30.3
Shaq,159,4/19/1994,22.1205,ORL,0,DET,1,28,1,27,5,14,0.357,0,0,,9,11,0.818,2,8,10,0,0,3,0,2,19,15.5
Shaq,160,4/20/1994,22.1232,ORL,1,MIN,1,20,1,36,22,31,0.71,0,0,,9,13,0.692,7,11,18,4,2,2,3,3,53,48.7
Shaq,161,4/23/1994,22.1314,ORL,0,ATL,0,-4,1,43,7,18,0.389,0,1,0,13,19,0.684,4,15,19,1,1,2,2,3,27,22
Shaq,162,4/24/1994,22.1342,ORL,1,NJN,1,29,1,41,12,21,0.571,0,0,,8,14,0.571,5,17,22,2,0,2,1,2,32,29.3
Shaq,163,11/4/1994,22.6653,ORL,0,WSB,0,-2,1,37,9,18,0.5,0,0,,10,14,0.714,4,8,12,3,3,2,4,5,28,23.1
Shaq,164,11/5/1994,22.668,ORL,1,PHI,1,15,1,38,12,21,0.571,0,0,,6,9,0.667,2,7,9,2,0,1,1,4,30,21.9
Shaq,165,11/9/1994,22.679,ORL,0,CHH,1,2,1,47,20,32,0.625,0,0,,6,11,0.545,14,6,20,3,1,3,0,3,46,45.2
Shaq,166,11/10/1994,22.6817,ORL,0,NYK,0,-2,1,43,17,26,0.654,0,0,,7,13,0.538,5,12,17,1,1,2,4,4,41,31.8
Shaq,167,11/12/1994,22.6872,ORL,0,PHI,1,13,1,34,10,17,0.588,0,0,,8,11,0.727,7,5,12,6,1,4,3,5,28,28.3
Shaq,168,11/15/1994,22.6954,ORL,1,WSB,1,20,1,35,10,19,0.526,0,0,,9,14,0.643,2,11,13,6,1,5,2,3,29,27.9
Shaq,169,11/18/1994,22.7036,ORL,1,NJN,1,10,1,38,9,15,0.6,0,0,,4,4,1,2,5,7,2,0,2,2,4,22,17.2
Shaq,170,11/21/1994,22.7118,ORL,1,MIA,1,35,1,28,10,15,0.667,0,0,,2,4,0.5,3,4,7,1,0,2,1,5,22,17.1
Shaq,171,11/23/1994,22.7173,ORL,1,HOU,1,23,1,29,13,19,0.684,0,0,,4,4,1,4,3,7,2,0,0,3,5,30,22
Shaq,172,11/25/1994,22.7228,ORL,0,BOS,1,6,1,39,14,20,0.7,0,0,,8,14,0.571,4,5,9,4,1,3,1,3,36,33.2
Shaq,173,11/26/1994,22.7255,ORL,0,MIL,1,8,1,37,7,16,0.438,0,0,,7,11,0.636,3,9,12,2,1,5,1,2,21,19.9
